Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source,Form3Surface,Form3Split,Form3Source
NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,NONE,Poss,Pej,NONE,Loc,nindaangoshenyimishinaang,n<<daangosheny1>>imishinaang,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,NONE,Poss,Pej,NONE,Loc,gidaangoshenyimishinaang,g<<daangosheny1>>imishinaang,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,NONE,Poss,Pej,NONE,Loc,gidaangoshenyimishing,g<<daangosheny1>>imishing,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,NONE,Poss,Pej,NONE,Loc,gidaangoshenyimishiwaang,g<<daangosheny1>>imishiwaang,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,NONE,Poss,Pej,NONE,Loc,odaangoshenyimishing,w<<daangosheny1>>imishing,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,NONE,Poss,Pej,NONE,Loc,odaangoshenyimishiwaang,w<<daangosheny1>>imishiwaang,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,NONE,Poss,Pej,NONE,Loc,odaangoshenyimishining,w<<daangosheny1>>imishining,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3PlObvPoss,NONE,Poss,Pej,NONE,Loc,odaangoshenyimishining,w<<daangosheny1>>imishining,GUESS,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,Dim,NONE,Pej,NONE,Loc,nindaangoshenyenzhishing,n<<daangosheny1>>enzhishing,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,Dim,NONE,Pej,NONE,Loc,nindaangoshenyenzhishinaang,n<<daangosheny1>>enzhishinaang,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,Dim,NONE,Pej,NONE,Loc,gidaangoshenyenzhishinaang,g<<daangosheny1>>enzhishinaang,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,Dim,NONE,Pej,NONE,Loc,gidaangoshenyenzhishing,g<<daangosheny1>>enzhishing,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,Dim,NONE,Pej,NONE,Loc,gidaangoshenyenzhishiwaang,g<<daangosheny1>>enzhishiwaang,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,Dim,NONE,Pej,NONE,Loc,odaangoshenyenzhishing,w<<daangosheny1>>enzhishing,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,Dim,NONE,Pej,NONE,Loc,odaangoshenyenzhishiwaang,w<<daangosheny1>>enzhishiwaang,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,Dim,NONE,Pej,NONE,Loc,odaangoshenyenzhishining,w<<daangosheny1>>enzhishining,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3PlObvPoss,Dim,NONE,Pej,NONE,Loc,odaangoshenyenzhishining,w<<daangosheny1>>enzhishining,GUESS,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,Dim,Poss,Pej,NONE,Loc,nindaangoshenyensimishing,n<<daangosheny1>>ensimishing,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,Dim,Poss,Pej,NONE,Loc,nindaangoshenyensimishinaang,n<<daangosheny1>>ensimishinaang,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,Dim,Poss,Pej,NONE,Loc,gidaangoshenyensimishinaang,g<<daangosheny1>>ensimishinaang,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,Dim,Poss,Pej,NONE,Loc,gidaangoshenyensimishing,g<<daangosheny1>>ensimishing,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,Dim,Poss,Pej,NONE,Loc,gidaangoshenyensimishiwaang,g<<daangosheny1>>ensimishiwaang,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,Dim,Poss,Pej,NONE,Loc,odaangoshenyensimishing,w<<daangosheny1>>ensimishing,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,Dim,Poss,Pej,NONE,Loc,odaangoshenyensimishiwaang,w<<daangosheny1>>ensimishiwaang,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,Dim,Poss,Pej,NONE,Loc,odaangoshenyensimishining,w<<daangosheny1>>ensimishining,JDN-2010-Nouns,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3PlObvPoss,Dim,Poss,Pej,NONE,Loc,odaangoshenyensimishining,w<<daangosheny1>>ensimishining,GUESS,,,,,,
NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,NONE,NONE,NONE,NONE,ObvPl,nindaangoshenya',n<<daangosheny1>>a',JDN-2010-Nouns,nindaangoshenyan,n<<daangosheny1>>an,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,NONE,NONE,NONE,NONE,ObvPl,nindaangoshenyinaani',n<<daangosheny1>>inaani',JDN-2010-Nouns,nindaangoshenyinaanin,n<<daangosheny1>>inaanin,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,NONE,NONE,NONE,NONE,ObvPl,gidaangoshenyinaani',g<<daangosheny1>>inaani',JDN-2010-Nouns,gidaangoshenyinaanin,g<<daangosheny1>>inaanin,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,NONE,NONE,NONE,NONE,ObvPl,gidaangoshenya',g<<daangosheny1>>a',JDN-2010-Nouns,gidaangoshenyan,g<<daangosheny1>>an,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,NONE,NONE,NONE,NONE,ObvPl,gidaangoshenyiwaa',g<<daangosheny1>>iwaa',JDN-2010-Nouns,gidaangoshenyiwaan,g<<daangosheny1>>iwaan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,NONE,NONE,NONE,NONE,ObvPl,odaangoshenya',w<<daangosheny1>>a',JDN-2010-Nouns,odaangoshenyan,w<<daangosheny1>>an,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,NONE,NONE,NONE,NONE,ObvPl,odaangoshenyiwaa',w<<daangosheny1>>iwaa',JDN-2010-Nouns,odaangoshenyiwaan,w<<daangosheny1>>iwaan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,NONE,NONE,NONE,NONE,ObvPl,odaangoshenyini,w<<daangosheny1>>iniw1,JDN-2010-Nouns,odaangoshenyini,w<<daangosheny1>>iniw1,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3PlObvPoss,NONE,NONE,NONE,NONE,ObvPl,odaangoshenyini,w<<daangosheny1>>iniw1,GUESS,odaangoshenyini,w<<daangosheny1>>iniw1,GUESS,,,
NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,NONE,Poss,NONE,NONE,ObvPl,nindaangoshenyima',n<<daangosheny1>>ima',JDN-2010-Nouns,nindaangoshenyiman,n<<daangosheny1>>iman,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,NONE,Poss,NONE,NONE,ObvPl,nindaangoshenyiminaani',n<<daangosheny1>>iminaani',JDN-2010-Nouns,nindaangoshenyiminaanin,n<<daangosheny1>>iminaanin,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,NONE,Poss,NONE,NONE,ObvPl,gidaangoshenyiminaani',g<<daangosheny1>>iminaani',JDN-2010-Nouns,gidaangoshenyiminaanin,g<<daangosheny1>>iminaanin,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,NONE,Poss,NONE,NONE,ObvPl,gidaangoshenyima',g<<daangosheny1>>ima',JDN-2010-Nouns,gidaangoshenyiman,g<<daangosheny1>>iman,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,NONE,Poss,NONE,NONE,ObvPl,gidaangoshenyimiwaa',g<<daangosheny1>>imiwaa',JDN-2010-Nouns,gidaangoshenyimiwaan,g<<daangosheny1>>imiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,NONE,Poss,NONE,NONE,ObvPl,odaangoshenyima',w<<daangosheny1>>ima',JDN-2010-Nouns,odaangoshenyiman,w<<daangosheny1>>iman,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,NONE,Poss,NONE,NONE,ObvPl,odaangoshenyimiwaa',w<<daangosheny1>>imiwaa',JDN-2010-Nouns,odaangoshenyimiwaan,w<<daangosheny1>>imiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,NONE,Poss,NONE,NONE,ObvPl,odaangoshenyimini,w<<daangosheny1>>iminiw1,JDN-2010-Nouns,odaangoshenyimini,w<<daangosheny1>>iminiw1,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3PlObvPoss,NONE,Poss,NONE,NONE,ObvPl,odaangoshenyimini,w<<daangosheny1>>iminiw1,GUESS,odaangoshenyimini,w<<daangosheny1>>iminiw1,GUESS,,,
NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,Dim,NONE,NONE,NONE,ObvPl,nindaangoshenyensa',n<<daangosheny1>>ensa',JDN-2010-Nouns,nindaangoshenyensan,n<<daangosheny1>>ensan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,Dim,NONE,NONE,NONE,ObvPl,nindaangoshenyensinaani',n<<daangosheny1>>ensinaani',JDN-2010-Nouns,nindaangoshenyensinaanin,n<<daangosheny1>>ensinaanin,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,Dim,NONE,NONE,NONE,ObvPl,gidaangoshenyensinaani',g<<daangosheny1>>ensinaani',JDN-2010-Nouns,gidaangoshenyensinaanin,g<<daangosheny1>>ensinaanin,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,Dim,NONE,NONE,NONE,ObvPl,gidaangoshenyensa',g<<daangosheny1>>ensa',JDN-2010-Nouns,gidaangoshenyensan,g<<daangosheny1>>ensan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,Dim,NONE,NONE,NONE,ObvPl,gidaangoshenyensiwaa',g<<daangosheny1>>ensiwaa',JDN-2010-Nouns,gidaangoshenyensiwaan,g<<daangosheny1>>ensiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,Dim,NONE,NONE,NONE,ObvPl,odaangoshenyensa',w<<daangosheny1>>ensa',JDN-2010-Nouns,odaangoshenyensan,w<<daangosheny1>>ensan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,Dim,NONE,NONE,NONE,ObvPl,odaangoshenyensiwaa',w<<daangosheny1>>ensiwaa',JDN-2010-Nouns,odaangoshenyensiwaan,w<<daangosheny1>>ensiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,Dim,NONE,NONE,NONE,ObvPl,odaangoshenyensini,w<<daangosheny1>>ensiniw1,JDN-2010-Nouns,odaangoshenyensini,w<<daangosheny1>>ensiniw1,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3PlObvPoss,Dim,NONE,NONE,NONE,ObvPl,odaangoshenyensini,w<<daangosheny1>>ensiniw1,GUESS,odaangoshenyensini,w<<daangosheny1>>ensiniw1,GUESS,,,
NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,Dim,Poss,NONE,NONE,ObvPl,nindaangoshenyensima',n<<daangosheny1>>ensima',JDN-2010-Nouns,nindaangoshenyensiman,n<<daangosheny1>>ensiman,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,Dim,Poss,NONE,NONE,ObvPl,nindaangoshenyensiminaani',n<<daangosheny1>>ensiminaani',JDN-2010-Nouns,nindaangoshenyensiminaanin,n<<daangosheny1>>ensiminaanin,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,Dim,Poss,NONE,NONE,ObvPl,gidaangoshenyensiminaani',g<<daangosheny1>>ensiminaani',JDN-2010-Nouns,gidaangoshenyensiminaanin,g<<daangosheny1>>ensiminaanin,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,Dim,Poss,NONE,NONE,ObvPl,gidaangoshenyensima',g<<daangosheny1>>ensima',JDN-2010-Nouns,gidaangoshenyensiman,g<<daangosheny1>>ensiman,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,Dim,Poss,NONE,NONE,ObvPl,gidaangoshenyensimiwaa',g<<daangosheny1>>ensimiwaa',JDN-2010-Nouns,gidaangoshenyensimiwaan,g<<daangosheny1>>ensimiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,Dim,Poss,NONE,NONE,ObvPl,odaangoshenyensima',w<<daangosheny1>>ensima',JDN-2010-Nouns,odaangoshenyensiman,w<<daangosheny1>>ensiman,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,Dim,Poss,NONE,NONE,ObvPl,odaangoshenyensimiwaa',w<<daangosheny1>>ensimiwaa',JDN-2010-Nouns,odaangoshenyensimiwaan,w<<daangosheny1>>ensimiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,Dim,Poss,NONE,NONE,ObvPl,odaangoshenyensimini,w<<daangosheny1>>ensiminiw1,JDN-2010-Nouns,odaangoshenyensimini,w<<daangosheny1>>ensiminiw1,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3PlObvPoss,Dim,Poss,NONE,NONE,ObvPl,odaangoshenyensimini,w<<daangosheny1>>ensiminiw1,GUESS,odaangoshenyensimini,w<<daangosheny1>>ensiminiw1,GUESS,,,
NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,NONE,NONE,Pej,NONE,ObvPl,nindaangoshenyisha',n<<daangosheny1>>isha',JDN-2010-Nouns,nindaangoshenyishan,n<<daangosheny1>>ishan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,NONE,NONE,Pej,NONE,ObvPl,nindaangoshenyishinaani',n<<daangosheny1>>ishinaani',JDN-2010-Nouns,nindaangoshenyishinaanin,n<<daangosheny1>>ishinaanin,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,NONE,NONE,Pej,NONE,ObvPl,gidaangoshenyishinaani',g<<daangosheny1>>ishinaani',JDN-2010-Nouns,gidaangoshenyishinaanin,g<<daangosheny1>>ishinaanin,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,2SgPoss,NONE,NONE,Pej,NONE,ObvPl,gidaangoshenyisha',g<<daangosheny1>>isha',JDN-2010-Nouns,gidaangoshenyishan,g<<daangosheny1>>ishan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,2PlPoss,NONE,NONE,Pej,NONE,ObvPl,gidaangoshenyishiwaa',g<<daangosheny1>>ishiwaa',JDN-2010-Nouns,gidaangoshenyishiwaan,g<<daangosheny1>>ishiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3SgProxPoss,NONE,NONE,Pej,NONE,ObvPl,odaangoshenyisha',w<<daangosheny1>>isha',JDN-2010-Nouns,odaangoshenyishan,w<<daangosheny1>>ishan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3PlProxPoss,NONE,NONE,Pej,NONE,ObvPl,odaangoshenyishiwaa',w<<daangosheny1>>ishiwaa',JDN-2010-Nouns,odaangoshenyishiwaan,w<<daangosheny1>>ishiwaan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3SgObvPoss,NONE,NONE,Pej,NONE,ObvPl,odaangoshenyishini,w<<daangosheny1>>ishiniw1,JDN-2010-Nouns,odaangoshenyishini,w<<daangosheny1>>ishiniw1,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,3PlObvPoss,NONE,NONE,Pej,NONE,ObvPl,odaangoshenyishini,w<<daangosheny1>>ishiniw1,GUESS,odaangoshenyishini,w<<daangosheny1>>ishiniw1,GUESS,,,
NAD,NAD_VVny,daangosheny,daangosheny1,1SgPoss,NONE,Poss,Pej,NONE,ObvPl,nindaangoshenyimisha',n<<daangosheny1>>imisha',JDN-2010-Nouns,nindaangoshenyimishan,n<<daangosheny1>>imishan,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,ExclPoss,NONE,Poss,Pej,NONE,ObvPl,nindaangoshenyimishinaani',n<<daangosheny1>>imishinaani',JDN-2010-Nouns,nindaangoshenyimishinaanin,n<<daangosheny1>>imishinaanin,JDN-2010-Nouns,,,
NAD,NAD_VVny,daangosheny,daangosheny1,InclPoss,NONE,Poss,Pej,NONE,ObvPl,gidaangoshenyimishinaani',g<<daangosheny1>>imishinaani',JDN-2010-Nouns,gidaangoshenyimishinaanin,g<<daangosheny1>>imishinaanin,JDN-2010-Nouns,,,
